# OpenSignals Text File Format. Version 1
# {"98:D3:11:FE:05:A2": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:11:FE:05:A2", "device connection": "BTH98:D3:11:FE:05:A2", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-5", "time": "12:42:55.93", "channels": [4, 5], "sensor": ["EMGBITREV", "RAW"], "label": ["A4", "A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4", "A5"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
5	0	0	0	0	508	3	
6	0	0	0	0	508	2	
7	0	0	0	0	508	0	
8	0	0	0	0	506	3	
9	0	0	0	0	507	3	
10	0	0	0	0	505	4	
11	0	0	0	0	504	12	
12	0	0	0	0	506	3	
13	0	0	0	0	505	3	
14	0	0	0	0	507	2	
15	0	0	0	0	506	0	
0	0	0	0	0	508	3	
1	0	0	0	0	508	3	
2	0	0	0	0	507	4	
3	0	0	0	0	507	12	
4	0	0	0	0	509	3	
5	0	0	0	0	507	3	
6	0	0	0	0	506	2	
7	0	0	0	0	508	0	
8	0	0	0	0	507	3	
9	0	0	0	0	505	3	
10	0	0	0	0	505	4	
11	0	0	0	0	506	11	
12	0	0	0	0	506	3	
13	0	0	0	0	507	3	
14	0	0	0	0	505	2	
15	0	0	0	0	507	0	
0	0	0	0	0	506	3	
1	0	0	0	0	507	3	
2	0	0	0	0	505	4	
3	0	0	0	0	507	12	
4	0	0	0	0	506	3	
5	0	0	0	0	507	3	
6	0	0	0	0	507	2	
7	0	0	0	0	508	0	
8	0	0	0	0	508	3	
9	0	0	0	0	505	3	
10	0	0	0	0	506	4	
11	0	0	0	0	506	12	
12	0	0	0	0	505	3	
13	0	0	0	0	506	3	
14	0	0	0	0	510	2	
15	0	0	0	0	509	0	
0	0	0	0	0	508	3	
1	0	0	0	0	508	3	
2	0	0	0	0	508	4	
3	0	0	0	0	505	12	
4	0	0	0	0	505	3	
5	0	0	0	0	506	3	
6	0	0	0	0	505	2	
7	0	0	0	0	505	0	
8	0	0	0	0	507	3	
9	0	0	0	0	507	3	
10	0	0	0	0	506	4	
11	0	0	0	0	504	12	
12	0	0	0	0	504	3	
13	0	0	0	0	509	3	
14	0	0	0	0	509	2	
15	0	0	0	0	508	0	
0	0	0	0	0	506	3	
1	0	0	0	0	508	3	
2	0	0	0	0	506	4	
3	0	0	0	0	505	12	
4	0	0	0	0	508	3	
5	0	0	0	0	507	3	
6	0	0	0	0	506	2	
7	0	0	0	0	508	0	
8	0	0	0	0	508	3	
9	0	0	0	0	507	3	
10	0	0	0	0	508	4	
11	0	0	0	0	505	12	
12	0	0	0	0	505	3	
13	0	0	0	0	507	3	
14	0	0	0	0	505	2	
15	0	0	0	0	505	0	
0	0	0	0	0	507	3	
1	0	0	0	0	506	3	
2	0	0	0	0	506	4	
3	0	0	0	0	508	12	
4	0	0	0	0	506	3	
5	0	0	0	0	507	3	
6	0	0	0	0	505	2	
7	0	0	0	0	506	0	
8	0	0	0	0	506	3	
9	0	0	0	0	508	3	
10	0	0	0	0	508	4	
11	0	0	0	0	507	12	
12	0	0	0	0	508	3	
13	0	0	0	0	506	3	
14	0	0	0	0	506	2	
15	0	0	0	0	506	0	
0	0	0	0	0	505	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	505	12	
4	0	0	0	0	505	3	
5	0	0	0	0	507	3	
6	0	0	0	0	508	2	
7	0	0	0	0	507	0	
8	0	0	0	0	506	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	507	12	
12	0	0	0	0	508	3	
13	0	0	0	0	507	3	
14	0	0	0	0	506	2	
15	0	0	0	0	506	0	
0	0	0	0	0	507	3	
1	0	0	0	0	508	3	
2	0	0	0	0	506	4	
3	0	0	0	0	507	12	
4	0	0	0	0	507	3	
5	0	0	0	0	507	3	
6	0	0	0	0	505	2	
7	0	0	0	0	506	0	
8	0	0	0	0	510	3	
9	0	0	0	0	508	3	
10	0	0	0	0	508	4	
11	0	0	0	0	508	12	
12	0	0	0	0	505	3	
13	0	0	0	0	506	3	
14	0	0	0	0	505	2	
15	0	0	0	0	507	0	
0	0	0	0	0	506	3	
1	0	0	0	0	507	3	
2	0	0	0	0	505	4	
3	0	0	0	0	506	12	
4	0	0	0	0	507	3	
5	0	0	0	0	506	3	
6	0	0	0	0	507	2	
7	0	0	0	0	507	0	
8	0	0	0	0	507	3	
9	0	0	0	0	508	3	
10	0	0	0	0	506	4	
11	0	0	0	0	506	12	
12	0	0	0	0	508	3	
13	0	0	0	0	505	3	
14	0	0	0	0	506	2	
15	0	0	0	0	507	0	
0	0	0	0	0	508	3	
1	0	0	0	0	508	3	
2	0	0	0	0	507	4	
3	0	0	0	0	509	12	
4	0	0	0	0	506	3	
5	0	0	0	0	507	3	
6	0	0	0	0	507	2	
7	0	0	0	0	507	0	
8	0	0	0	0	507	3	
9	0	0	0	0	507	3	
10	0	0	0	0	508	4	
11	0	0	0	0	507	12	
12	0	0	0	0	506	3	
13	0	0	0	0	506	3	
14	0	0	0	0	507	2	
15	0	0	0	0	507	0	
0	0	0	0	0	507	3	
1	0	0	0	0	506	3	
2	0	0	0	0	508	4	
3	0	0	0	0	508	12	
4	0	0	0	0	507	3	
5	0	0	0	0	508	3	
6	0	0	0	0	505	2	
7	0	0	0	0	504	0	
8	0	0	0	0	508	3	
9	0	0	0	0	507	3	
10	0	0	0	0	506	4	
11	0	0	0	0	506	12	
12	0	0	0	0	506	3	
13	0	0	0	0	507	3	
14	0	0	0	0	506	2	
15	0	0	0	0	508	0	
0	0	0	0	0	507	3	
1	0	0	0	0	508	3	
2	0	0	0	0	508	4	
3	0	0	0	0	506	12	
4	0	0	0	0	506	3	
5	0	0	0	0	507	3	
6	0	0	0	0	508	2	
7	0	0	0	0	505	0	
8	0	0	0	0	508	3	
9	0	0	0	0	507	3	
10	0	0	0	0	505	4	
11	0	0	0	0	504	12	
12	0	0	0	0	506	3	
13	0	0	0	0	507	3	
14	0	0	0	0	506	2	
15	0	0	0	0	505	0	
0	0	0	0	0	508	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	506	12	
4	0	0	0	0	506	3	
5	0	0	0	0	507	3	
6	0	0	0	0	507	2	
7	0	0	0	0	507	0	
8	0	0	0	0	507	3	
9	0	0	0	0	507	3	
10	0	0	0	0	508	4	
11	0	0	0	0	505	11	
12	0	0	0	0	507	3	
13	0	0	0	0	504	3	
14	0	0	0	0	504	2	
15	0	0	0	0	508	0	
0	0	0	0	0	509	3	
1	0	0	0	0	507	3	
2	0	0	0	0	506	4	
3	0	0	0	0	505	11	
4	0	0	0	0	507	3	
5	0	0	0	0	505	3	
6	0	0	0	0	508	2	
7	0	0	0	0	508	0	
8	0	0	0	0	507	3	
9	0	0	0	0	508	3	
10	0	0	0	0	507	4	
11	0	0	0	0	505	12	
12	0	0	0	0	508	3	
13	0	0	0	0	506	3	
14	0	0	0	0	505	2	
15	0	0	0	0	505	0	
0	0	0	0	0	507	3	
1	0	0	0	0	506	3	
2	0	0	0	0	506	4	
3	0	0	0	0	505	12	
4	0	0	0	0	508	3	
5	0	0	0	0	507	3	
6	0	0	0	0	506	2	
7	0	0	0	0	507	0	
8	0	0	0	0	508	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	507	12	
12	0	0	0	0	504	3	
13	0	0	0	0	504	3	
14	0	0	0	0	504	2	
15	0	0	0	0	504	0	
0	0	0	0	0	506	3	
1	0	0	0	0	507	3	
2	0	0	0	0	507	4	
3	0	0	0	0	508	12	
4	0	0	0	0	509	3	
5	0	0	0	0	508	3	
6	0	0	0	0	507	2	
7	0	0	0	0	508	0	
8	0	0	0	0	506	3	
9	0	0	0	0	509	3	
10	0	0	0	0	508	4	
11	0	0	0	0	507	12	
12	0	0	0	0	507	3	
13	0	0	0	0	505	3	
14	0	0	0	0	506	2	
15	0	0	0	0	506	0	
0	0	0	0	0	506	3	
1	0	0	0	0	506	3	
2	0	0	0	0	507	4	
3	0	0	0	0	506	12	
4	0	0	0	0	509	3	
5	0	0	0	0	506	3	
6	0	0	0	0	509	2	
7	0	0	0	0	509	0	
8	0	0	0	0	506	3	
9	0	0	0	0	506	3	
10	0	0	0	0	506	4	
11	0	0	0	0	508	12	
12	0	0	0	0	506	3	
13	0	0	0	0	507	3	
14	0	0	0	0	507	2	
15	0	0	0	0	507	0	
0	0	0	0	0	506	3	
1	0	0	0	0	507	3	
2	0	0	0	0	505	4	
3	0	0	0	0	505	12	
4	0	0	0	0	507	3	
5	0	0	0	0	505	3	
6	0	0	0	0	505	2	
7	0	0	0	0	507	0	
8	0	0	0	0	506	3	
9	0	0	0	0	507	3	
10	0	0	0	0	506	4	
11	0	0	0	0	507	12	
12	0	0	0	0	508	3	
13	0	0	0	0	508	3	
14	0	0	0	0	508	2	
15	0	0	0	0	506	0	
0	0	0	0	0	504	3	
1	0	0	0	0	506	3	
2	0	0	0	0	506	4	
3	0	0	0	0	506	12	
4	0	0	0	0	508	3	
5	0	0	0	0	505	3	
6	0	0	0	0	508	2	
7	0	0	0	0	506	0	
8	0	0	0	0	506	3	
9	0	0	0	0	508	3	
10	0	0	0	0	509	4	
11	0	0	0	0	507	12	
12	0	0	0	0	506	3	
13	0	0	0	0	505	3	
14	0	0	0	0	507	2	
15	0	0	0	0	504	0	
0	0	0	0	0	505	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	505	12	
4	0	0	0	0	508	3	
5	0	0	0	0	507	3	
6	0	0	0	0	508	2	
7	0	0	0	0	508	0	
8	0	0	0	0	507	3	
9	0	0	0	0	508	3	
10	0	0	0	0	509	4	
11	0	0	0	0	506	12	
12	0	0	0	0	506	3	
13	0	0	0	0	509	3	
14	0	0	0	0	508	2	
15	0	0	0	0	506	0	
0	0	0	0	0	508	3	
1	0	0	0	0	505	3	
2	0	0	0	0	506	4	
3	0	0	0	0	504	12	
4	0	0	0	0	508	3	
5	0	0	0	0	509	3	
6	0	0	0	0	505	2	
7	0	0	0	0	506	0	
8	0	0	0	0	506	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	504	12	
12	0	0	0	0	508	3	
13	0	0	0	0	507	3	
14	0	0	0	0	507	2	
15	0	0	0	0	508	0	
0	0	0	0	0	505	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	507	12	
4	0	0	0	0	507	3	
5	0	0	0	0	507	3	
6	0	0	0	0	504	2	
7	0	0	0	0	506	0	
8	0	0	0	0	505	3	
9	0	0	0	0	508	3	
10	0	0	0	0	506	4	
11	0	0	0	0	506	12	
12	0	0	0	0	507	3	
13	0	0	0	0	507	3	
14	0	0	0	0	508	2	
15	0	0	0	0	508	0	
0	0	0	0	0	507	3	
1	0	0	0	0	508	3	
2	0	0	0	0	508	4	
3	0	0	0	0	505	12	
4	0	0	0	0	506	3	
5	0	0	0	0	505	3	
6	0	0	0	0	505	2	
7	0	0	0	0	507	0	
8	0	0	0	0	508	3	
9	0	0	0	0	508	3	
10	0	0	0	0	508	4	
11	0	0	0	0	507	12	
12	0	0	0	0	505	3	
13	0	0	0	0	506	3	
14	0	0	0	0	507	2	
15	0	0	0	0	507	0	
0	0	0	0	0	504	3	
1	0	0	0	0	507	3	
2	0	0	0	0	505	4	
3	0	0	0	0	506	12	
4	0	0	0	0	508	3	
5	0	0	0	0	507	3	
6	0	0	0	0	508	2	
7	0	0	0	0	507	0	
8	0	0	0	0	505	3	
9	0	0	0	0	507	3	
10	0	0	0	0	509	4	
11	0	0	0	0	510	12	
12	0	0	0	0	507	3	
13	0	0	0	0	507	3	
14	0	0	0	0	505	2	
15	0	0	0	0	505	0	
0	0	0	0	0	508	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	507	12	
4	0	0	0	0	506	3	
5	0	0	0	0	505	3	
6	0	0	0	0	506	2	
7	0	0	0	0	506	0	
8	0	0	0	0	506	3	
9	0	0	0	0	507	3	
10	0	0	0	0	506	4	
11	0	0	0	0	508	12	
12	0	0	0	0	509	3	
13	0	0	0	0	508	3	
14	0	0	0	0	508	2	
15	0	0	0	0	505	0	
0	0	0	0	0	506	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	506	12	
4	0	0	0	0	506	3	
5	0	0	0	0	507	3	
6	0	0	0	0	507	2	
7	0	0	0	0	506	0	
8	0	0	0	0	508	3	
9	0	0	0	0	505	3	
10	0	0	0	0	506	4	
11	0	0	0	0	504	12	
12	0	0	0	0	509	3	
13	0	0	0	0	508	3	
14	0	0	0	0	507	2	
15	0	0	0	0	505	0	
0	0	0	0	0	508	3	
1	0	0	0	0	506	3	
2	0	0	0	0	507	4	
3	0	0	0	0	506	12	
4	0	0	0	0	507	3	
5	0	0	0	0	506	3	
6	0	0	0	0	508	2	
7	0	0	0	0	506	0	
8	0	0	0	0	506	3	
9	0	0	0	0	508	3	
10	0	0	0	0	510	4	
11	0	0	0	0	507	12	
12	0	0	0	0	508	3	
13	0	0	0	0	508	3	
14	0	0	0	0	507	2	
15	0	0	0	0	505	0	
0	0	0	0	0	506	3	
1	0	0	0	0	506	3	
2	0	0	0	0	506	4	
3	0	0	0	0	508	12	
4	0	0	0	0	507	3	
5	0	0	0	0	507	3	
6	0	0	0	0	506	2	
7	0	0	0	0	507	0	
8	0	0	0	0	505	3	
9	0	0	0	0	506	3	
10	0	0	0	0	506	4	
11	0	0	0	0	507	12	
12	0	0	0	0	505	3	
13	0	0	0	0	508	3	
14	0	0	0	0	506	2	
15	0	0	0	0	508	0	
0	0	0	0	0	509	3	
1	0	0	0	0	507	3	
2	0	0	0	0	507	4	
3	0	0	0	0	508	12	
4	0	0	0	0	506	3	
5	0	0	0	0	505	3	
6	0	0	0	0	505	2	
7	0	0	0	0	505	0	
8	0	0	0	0	508	3	
9	0	0	0	0	505	3	
10	0	0	0	0	508	4	
11	0	0	0	0	505	12	
12	0	0	0	0	507	3	
13	0	0	0	0	509	3	
14	0	0	0	0	508	2	
15	0	0	0	0	507	0	
0	0	0	0	0	508	3	
1	0	0	0	0	506	3	
2	0	0	0	0	506	4	
3	0	0	0	0	507	12	
4	0	0	0	0	505	3	
5	0	0	0	0	509	3	
6	0	0	0	0	507	2	
7	0	0	0	0	507	0	
8	0	0	0	0	505	3	
9	0	0	0	0	506	3	
10	0	0	0	0	507	4	
11	0	0	0	0	509	12	
12	0	0	0	0	506	3	
13	0	0	0	0	507	3	
14	0	0	0	0	508	2	
15	0	0	0	0	505	0	
0	0	0	0	0	507	3	
1	0	0	0	0	508	3	
2	0	0	0	0	508	4	
3	0	0	0	0	506	12	
4	0	0	0	0	506	3	
5	0	0	0	0	508	3	
6	0	0	0	0	508	2	
7	0	0	0	0	507	0	
8	0	0	0	0	507	3	
9	0	0	0	0	505	3	
10	0	0	0	0	505	4	
11	0	0	0	0	507	12	
12	0	0	0	0	506	3	
13	0	0	0	0	507	3	
14	0	0	0	0	508	2	
15	0	0	0	0	507	0	
0	0	0	0	0	507	3	
1	0	0	0	0	508	3	
2	0	0	0	0	504	4	
3	0	0	0	0	508	12	
4	0	0	0	0	505	3	
5	0	0	0	0	508	3	
6	0	0	0	0	507	2	
7	0	0	0	0	508	0	
8	0	0	0	0	507	3	
9	0	0	0	0	508	3	
10	0	0	0	0	507	4	
11	0	0	0	0	505	12	
12	0	0	0	0	507	3	
13	0	0	0	0	507	3	
14	0	0	0	0	506	2	
15	0	0	0	0	508	0	
0	0	0	0	0	505	3	
1	0	0	0	0	504	3	
2	0	0	0	0	507	4	
3	0	0	0	0	508	12	
4	0	0	0	0	507	3	
5	0	0	0	0	508	3	
6	0	0	0	0	507	2	
7	0	0	0	0	507	0	
8	0	0	0	0	507	3	
9	0	0	0	0	506	3	
10	0	0	0	0	506	4	
11	0	0	0	0	505	12	
12	0	0	0	0	505	3	
13	0	0	0	0	505	3	
14	0	0	0	0	508	2	
15	0	0	0	0	510	0	
0	0	0	0	0	507	3	
1	0	0	0	0	508	3	
2	0	0	0	0	506	4	
3	0	0	0	0	506	12	
4	0	0	0	0	508	3	
5	0	0	0	0	508	3	
6	0	0	0	0	506	2	
7	0	0	0	0	507	0	
8	0	0	0	0	506	3	
9	0	0	0	0	506	3	
10	0	0	0	0	508	4	
11	0	0	0	0	505	12	
12	0	0	0	0	508	3	
13	0	0	0	0	508	3	
14	0	0	0	0	508	2	
15	0	0	0	0	506	0	
0	0	0	0	0	507	3	
1	0	0	0	0	507	3	
2	0	0	0	0	506	4	
3	0	0	0	0	506	12	
4	0	0	0	0	505	3	
5	0	0	0	0	505	3	
6	0	0	0	0	508	2	
7	0	0	0	0	509	0	
8	0	0	0	0	504	3	
9	0	0	0	0	505	3	
10	0	0	0	0	507	4	
11	0	0	0	0	507	12	
12	0	0	0	0	508	3	
13	0	0	0	0	508	3	
14	0	0	0	0	506	2	
15	0	0	0	0	505	0	
0	0	0	0	0	506	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	506	12	
4	0	0	0	0	507	3	
5	0	0	0	0	507	3	
6	0	0	0	0	507	2	
7	0	0	0	0	505	0	
8	0	0	0	0	505	3	
9	0	0	0	0	508	3	
10	0	0	0	0	506	4	
11	0	0	0	0	506	12	
12	0	0	0	0	505	3	
13	0	0	0	0	505	3	
14	0	0	0	0	504	2	
15	0	0	0	0	507	0	
0	0	0	0	0	506	3	
1	0	0	0	0	508	3	
2	0	0	0	0	507	4	
3	0	0	0	0	510	12	
4	0	0	0	0	507	3	
5	0	0	0	0	508	3	
6	0	0	0	0	507	2	
7	0	0	0	0	506	0	
8	0	0	0	0	504	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	507	12	
12	0	0	0	0	507	3	
13	0	0	0	0	507	3	
14	0	0	0	0	508	2	
15	0	0	0	0	508	0	
0	0	0	0	0	506	3	
1	0	0	0	0	506	3	
2	0	0	0	0	506	4	
3	0	0	0	0	505	12	
4	0	0	0	0	506	3	
5	0	0	0	0	507	3	
6	0	0	0	0	507	2	
7	0	0	0	0	507	0	
8	0	0	0	0	504	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	507	12	
12	0	0	0	0	506	3	
13	0	0	0	0	506	3	
14	0	0	0	0	507	2	
15	0	0	0	0	506	0	
0	0	0	0	0	508	3	
1	0	0	0	0	508	3	
2	0	0	0	0	507	4	
3	0	0	0	0	508	12	
4	0	0	0	0	506	3	
5	0	0	0	0	508	3	
6	0	0	0	0	507	2	
7	0	0	0	0	507	0	
8	0	0	0	0	507	3	
9	0	0	0	0	508	3	
10	0	0	0	0	505	4	
11	0	0	0	0	507	12	
12	0	0	0	0	508	3	
13	0	0	0	0	508	3	
14	0	0	0	0	506	2	
15	0	0	0	0	506	0	
0	0	0	0	0	506	3	
1	0	0	0	0	505	3	
2	0	0	0	0	507	4	
3	0	0	0	0	507	12	
4	0	0	0	0	507	3	
5	0	0	0	0	506	3	
6	0	0	0	0	506	2	
7	0	0	0	0	507	0	
8	0	0	0	0	508	3	
9	0	0	0	0	504	3	
10	0	0	0	0	505	4	
11	0	0	0	0	506	12	
12	0	0	0	0	509	3	
13	0	0	0	0	508	3	
14	0	0	0	0	508	2	
15	0	0	0	0	506	0	
0	0	0	0	0	506	3	
1	0	0	0	0	506	3	
2	0	0	0	0	506	4	
3	0	0	0	0	504	11	
4	0	0	0	0	505	3	
5	0	0	0	0	506	3	
6	0	0	0	0	505	2	
7	0	0	0	0	506	0	
8	0	0	0	0	506	3	
9	0	0	0	0	507	3	
10	0	0	0	0	506	4	
11	0	0	0	0	508	12	
12	0	0	0	0	508	3	
13	0	0	0	0	507	3	
14	0	0	0	0	508	2	
15	0	0	0	0	507	0	
0	0	0	0	0	507	3	
1	0	0	0	0	505	3	
2	0	0	0	0	505	4	
3	0	0	0	0	507	12	
4	0	0	0	0	508	3	
5	0	0	0	0	509	3	
6	0	0	0	0	506	2	
7	0	0	0	0	507	0	
8	0	0	0	0	505	3	
9	0	0	0	0	507	3	
10	0	0	0	0	505	4	
11	0	0	0	0	507	12	
12	0	0	0	0	506	3	
13	0	0	0	0	508	3	
14	0	0	0	0	507	2	
15	0	0	0	0	504	0	
0	0	0	0	0	505	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	508	12	
4	0	0	0	0	507	3	
5	0	0	0	0	506	3	
6	0	0	0	0	508	2	
7	0	0	0	0	506	0	
8	0	0	0	0	509	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	507	12	
12	0	0	0	0	505	3	
13	0	0	0	0	507	3	
14	0	0	0	0	507	2	
15	0	0	0	0	508	0	
0	0	0	0	0	507	3	
1	0	0	0	0	504	3	
2	0	0	0	0	505	4	
3	0	0	0	0	505	12	
4	0	0	0	0	507	3	
5	0	0	0	0	507	3	
6	0	0	0	0	508	2	
7	0	0	0	0	508	0	
8	0	0	0	0	508	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	505	12	
12	0	0	0	0	508	3	
13	0	0	0	0	507	3	
14	0	0	0	0	507	2	
15	0	0	0	0	506	0	
0	0	0	0	0	507	3	
1	0	0	0	0	508	3	
2	0	0	0	0	506	4	
3	0	0	0	0	507	12	
4	0	0	0	0	508	3	
5	0	0	0	0	505	3	
6	0	0	0	0	509	2	
7	0	0	0	0	508	0	
8	0	0	0	0	506	3	
9	0	0	0	0	506	3	
10	0	0	0	0	505	4	
11	0	0	0	0	507	12	
12	0	0	0	0	507	3	
13	0	0	0	0	508	3	
14	0	0	0	0	507	2	
15	0	0	0	0	508	0	
0	0	0	0	0	507	3	
1	0	0	0	0	506	3	
2	0	0	0	0	505	4	
3	0	0	0	0	505	12	
4	0	0	0	0	507	3	
5	0	0	0	0	507	3	
6	0	0	0	0	504	2	
7	0	0	0	0	507	0	
8	0	0	0	0	507	3	
9	0	0	0	0	506	3	
10	0	0	0	0	506	4	
11	0	0	0	0	508	12	
12	0	0	0	0	508	3	
13	0	0	0	0	505	3	
14	0	0	0	0	505	2	
15	0	0	0	0	507	0	
0	0	0	0	0	507	3	
1	0	0	0	0	507	3	
2	0	0	0	0	506	4	
3	0	0	0	0	508	12	
4	0	0	0	0	507	3	
5	0	0	0	0	508	3	
6	0	0	0	0	506	2	
7	0	0	0	0	504	0	
8	0	0	0	0	506	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	508	12	
12	0	0	0	0	507	3	
13	0	0	0	0	508	3	
14	0	0	0	0	504	2	
15	0	0	0	0	505	0	
0	0	0	0	0	507	3	
1	0	0	0	0	508	3	
2	0	0	0	0	507	4	
3	0	0	0	0	507	12	
4	0	0	0	0	507	3	
5	0	0	0	0	508	3	
6	0	0	0	0	507	2	
7	0	0	0	0	508	0	
8	0	0	0	0	510	3	
9	0	0	0	0	509	3	
10	0	0	0	0	507	4	
11	0	0	0	0	504	11	
12	0	0	0	0	505	3	
13	0	0	0	0	507	3	
14	0	0	0	0	508	2	
15	0	0	0	0	507	0	
0	0	0	0	0	509	3	
1	0	0	0	0	507	3	
2	0	0	0	0	507	4	
3	0	0	0	0	508	12	
4	0	0	0	0	506	3	
5	0	0	0	0	507	3	
6	0	0	0	0	505	2	
7	0	0	0	0	509	0	
8	0	0	0	0	507	3	
9	0	0	0	0	506	3	
10	0	0	0	0	507	4	
11	0	0	0	0	507	12	
12	0	0	0	0	507	3	
13	0	0	0	0	508	3	
14	0	0	0	0	504	2	
15	0	0	0	0	506	0	
0	0	0	0	0	505	3	
1	0	0	0	0	507	3	
2	0	0	0	0	507	4	
3	0	0	0	0	505	12	
4	0	0	0	0	507	3	
5	0	0	0	0	508	3	
6	0	0	0	0	505	2	
7	0	0	0	0	507	0	
8	0	0	0	0	508	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	507	12	
12	0	0	0	0	506	3	
13	0	0	0	0	507	3	
14	0	0	0	0	508	2	
15	0	0	0	0	508	0	
0	0	0	0	0	504	3	
1	0	0	0	0	505	3	
2	0	0	0	0	506	4	
3	0	0	0	0	504	12	
4	0	0	0	0	505	3	
5	0	0	0	0	506	3	
6	0	0	0	0	507	2	
7	0	0	0	0	508	0	
8	0	0	0	0	509	3	
9	0	0	0	0	507	3	
10	0	0	0	0	507	4	
11	0	0	0	0	506	12	
12	0	0	0	0	508	3	
13	0	0	0	0	506	3	
14	0	0	0	0	506	2	
15	0	0	0	0	508	0	
0	0	0	0	0	505	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	508	12	
4	0	0	0	0	506	3	
5	0	0	0	0	505	3	
6	0	0	0	0	505	2	
7	0	0	0	0	506	0	
8	0	0	0	0	506	3	
9	0	0	0	0	508	3	
10	0	0	0	0	507	4	
11	0	0	0	0	508	12	
12	0	0	0	0	507	3	
13	0	0	0	0	508	3	
14	0	0	0	0	504	2	
15	0	0	0	0	508	0	
0	0	0	0	0	507	3	
1	0	0	0	0	505	3	
2	0	0	0	0	506	4	
3	0	0	0	0	506	12	
4	0	0	0	0	507	3	
5	0	0	0	0	507	3	
6	0	0	0	0	507	2	
7	0	0	0	0	507	0	
8	0	0	0	0	507	3	
9	0	0	0	0	506	3	
10	0	0	0	0	505	4	
11	0	0	0	0	506	12	
12	0	0	0	0	507	3	
13	0	0	0	0	507	3	
14	0	0	0	0	505	2	
15	0	0	0	0	508	0	
0	0	0	0	0	507	3	
1	0	0	0	0	507	3	
2	0	0	0	0	508	4	
3	0	0	0	0	506	12	
4	0	0	0	0	506	3	
5	0	0	0	0	507	3	
6	0	0	0	0	506	2	
7	0	0	0	0	507	0	
8	0	0	0	0	506	3	
9	0	0	0	0	508	3	
10	0	0	0	0	509	4	
11	0	0	0	0	507	12	
12	0	0	0	0	509	3	
13	0	0	0	0	507	3	
14	0	0	0	0	507	2	
15	0	0	0	0	506	0	
0	0	0	0	0	505	3	
1	0	0	0	0	506	3	
2	0	0	0	0	507	4	
3	0	0	0	0	503	11	
4	0	0	0	0	507	3	
5	0	0	0	0	507	3	
6	0	0	0	0	508	2	
7	0	0	0	0	508	0	
8	0	0	0	0	508	3	
9	0	0	0	0	505	3	
10	0	0	0	0	506	4	
11	0	0	0	0	505	11	
12	0	0	0	0	507	3	
13	0	0	0	0	508	3	
14	0	0	0	0	508	2	
15	0	0	0	0	508	0	
0	0	0	0	0	508	3	
1	0	0	0	0	508	3	
2	0	0	0	0	507	4	
3	0	0	0	0	506	12	
4	0	0	0	0	507	3	
5	0	0	0	0	507	3	
6	0	0	0	0	505	2	
7	0	0	0	0	508	0	
8	0	0	0	0	505	3	
9	0	0	0	0	506	3	
10	0	0	0	0	506	4	
11	0	0	0	0	508	12	
12	0	0	0	0	508	3	
13	0	0	0	0	505	3	
14	0	0	0	0	506	2	
15	0	0	0	0	505	0	
0	0	0	0	0	507	3	
1	0	0	0	0	507	3	
2	0	0	0	0	507	4	
3	0	0	0	0	505	12	
4	0	0	0	0	507	3	
5	0	0	0	0	506	3	
6	0	0	0	0	505	2	
7	0	0	0	0	507	0	
8	0	0	0	0	507	3	
9	0	0	0	0	509	3	
10	0	0	0	0	507	4	
11	0	0	0	0	510	12	
12	0	0	0	0	508	3	
13	0	0	0	0	508	3	
14	0	0	0	0	505	2	
15	0	0	0	0	508	0	
0	0	0	0	0	507	3	
1	0	0	0	0	506	3	
2	0	0	0	0	507	4	
3	0	0	0	0	506	12	
4	0	0	0	0	506	3	
