# OpenSignals Text File Format. Version 1
# {"98:D3:11:FE:05:A2": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:11:FE:05:A2", "device connection": "BTH98:D3:11:FE:05:A2", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-12", "time": "12:36:15.330", "channels": [4, 5], "sensor": ["EMGBITREV", "RAW"], "label": ["A4", "A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4", "A5"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
3	0	0	0	0	510	0	
4	0	0	0	0	510	3	
5	0	0	0	0	510	3	
6	0	0	0	0	510	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	508	3	
10	0	0	0	0	510	2	
11	0	0	0	0	512	0	
12	0	0	0	0	514	3	
13	0	0	0	0	512	3	
14	0	0	0	0	510	4	
15	0	0	0	0	508	8	
0	0	0	0	0	511	3	
1	0	0	0	0	512	3	
2	0	0	0	0	512	2	
3	0	0	0	0	510	0	
4	0	0	0	0	510	3	
5	0	0	0	0	510	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	508	3	
9	0	0	0	0	511	3	
10	0	0	0	0	511	2	
11	0	0	0	0	513	0	
12	0	0	0	0	509	3	
13	0	0	0	0	511	3	
14	0	0	0	0	510	4	
15	0	0	0	0	510	8	
0	0	0	0	0	511	3	
1	0	0	0	0	511	3	
2	0	0	0	0	510	2	
3	0	0	0	0	510	0	
4	0	0	0	0	511	3	
5	0	0	0	0	509	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	512	3	
9	0	0	0	0	509	3	
10	0	0	0	0	508	2	
11	0	0	0	0	513	0	
12	0	0	0	0	511	3	
13	0	0	0	0	513	3	
14	0	0	0	0	512	4	
15	0	0	0	0	511	8	
0	0	0	0	0	512	3	
1	0	0	0	0	510	3	
2	0	0	0	0	510	2	
3	0	0	0	0	507	0	
4	0	0	0	0	511	3	
5	0	0	0	0	510	3	
6	0	0	0	0	511	4	
7	0	0	0	0	512	8	
8	0	0	0	0	512	3	
9	0	0	0	0	508	3	
10	0	0	0	0	511	2	
11	0	0	0	0	510	0	
12	0	0	0	0	508	3	
13	0	0	0	0	512	3	
14	0	0	0	0	511	4	
15	0	0	0	0	508	8	
0	0	0	0	0	511	3	
1	0	0	0	0	511	3	
2	0	0	0	0	512	2	
3	0	0	0	0	512	0	
4	0	0	0	0	510	3	
5	0	0	0	0	511	3	
6	0	0	0	0	511	4	
7	0	0	0	0	513	8	
8	0	0	0	0	512	3	
9	0	0	0	0	512	3	
10	0	0	0	0	511	2	
11	0	0	0	0	510	0	
12	0	0	0	0	508	3	
13	0	0	0	0	510	3	
14	0	0	0	0	510	4	
15	0	0	0	0	509	8	
0	0	0	0	0	511	3	
1	0	0	0	0	510	3	
2	0	0	0	0	511	2	
3	0	0	0	0	510	0	
4	0	0	0	0	510	3	
5	0	0	0	0	511	3	
6	0	0	0	0	510	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	511	3	
10	0	0	0	0	513	2	
11	0	0	0	0	511	0	
12	0	0	0	0	512	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	510	8	
0	0	0	0	0	509	3	
1	0	0	0	0	510	3	
2	0	0	0	0	510	2	
3	0	0	0	0	510	0	
4	0	0	0	0	512	3	
5	0	0	0	0	511	3	
6	0	0	0	0	510	4	
7	0	0	0	0	509	8	
8	0	0	0	0	512	3	
9	0	0	0	0	512	3	
10	0	0	0	0	512	2	
11	0	0	0	0	509	0	
12	0	0	0	0	511	3	
13	0	0	0	0	511	3	
14	0	0	0	0	508	4	
15	0	0	0	0	507	8	
0	0	0	0	0	512	3	
1	0	0	0	0	513	3	
2	0	0	0	0	512	2	
3	0	0	0	0	511	0	
4	0	0	0	0	511	3	
5	0	0	0	0	511	3	
6	0	0	0	0	510	4	
7	0	0	0	0	512	8	
8	0	0	0	0	512	3	
9	0	0	0	0	511	3	
10	0	0	0	0	512	2	
11	0	0	0	0	510	0	
12	0	0	0	0	509	3	
13	0	0	0	0	510	3	
14	0	0	0	0	510	4	
15	0	0	0	0	509	8	
0	0	0	0	0	508	3	
1	0	0	0	0	509	3	
2	0	0	0	0	511	2	
3	0	0	0	0	512	0	
4	0	0	0	0	510	3	
5	0	0	0	0	510	3	
6	0	0	0	0	508	4	
7	0	0	0	0	510	8	
8	0	0	0	0	510	3	
9	0	0	0	0	511	3	
10	0	0	0	0	508	2	
11	0	0	0	0	511	0	
12	0	0	0	0	513	3	
13	0	0	0	0	510	3	
14	0	0	0	0	512	4	
15	0	0	0	0	510	8	
0	0	0	0	0	512	3	
1	0	0	0	0	512	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	512	3	
5	0	0	0	0	511	3	
6	0	0	0	0	510	4	
7	0	0	0	0	509	8	
8	0	0	0	0	508	3	
9	0	0	0	0	510	3	
10	0	0	0	0	512	2	
11	0	0	0	0	512	0	
12	0	0	0	0	511	3	
13	0	0	0	0	509	3	
14	0	0	0	0	511	4	
15	0	0	0	0	512	8	
0	0	0	0	0	511	3	
1	0	0	0	0	511	3	
2	0	0	0	0	510	2	
3	0	0	0	0	510	0	
4	0	0	0	0	511	3	
5	0	0	0	0	511	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	508	3	
10	0	0	0	0	512	2	
11	0	0	0	0	511	0	
12	0	0	0	0	512	3	
13	0	0	0	0	511	3	
14	0	0	0	0	513	4	
15	0	0	0	0	513	8	
0	0	0	0	0	510	3	
1	0	0	0	0	511	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	508	3	
5	0	0	0	0	510	3	
6	0	0	0	0	510	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	510	3	
10	0	0	0	0	512	2	
11	0	0	0	0	510	0	
12	0	0	0	0	512	3	
13	0	0	0	0	512	3	
14	0	0	0	0	510	4	
15	0	0	0	0	511	8	
0	0	0	0	0	507	3	
1	0	0	0	0	512	3	
2	0	0	0	0	514	2	
3	0	0	0	0	511	0	
4	0	0	0	0	510	3	
5	0	0	0	0	510	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	511	3	
9	0	0	0	0	511	3	
10	0	0	0	0	510	2	
11	0	0	0	0	508	0	
12	0	0	0	0	510	3	
13	0	0	0	0	510	3	
14	0	0	0	0	510	4	
15	0	0	0	0	513	8	
0	0	0	0	0	511	3	
1	0	0	0	0	510	3	
2	0	0	0	0	511	2	
3	0	0	0	0	512	0	
4	0	0	0	0	510	3	
5	0	0	0	0	512	3	
6	0	0	0	0	513	4	
7	0	0	0	0	510	8	
8	0	0	0	0	510	3	
9	0	0	0	0	511	3	
10	0	0	0	0	509	2	
11	0	0	0	0	511	0	
12	0	0	0	0	512	3	
13	0	0	0	0	513	3	
14	0	0	0	0	511	4	
15	0	0	0	0	508	8	
0	0	0	0	0	510	3	
1	0	0	0	0	510	3	
2	0	0	0	0	511	2	
3	0	0	0	0	509	0	
4	0	0	0	0	511	3	
5	0	0	0	0	511	3	
6	0	0	0	0	512	4	
7	0	0	0	0	510	8	
8	0	0	0	0	508	3	
9	0	0	0	0	512	3	
10	0	0	0	0	511	2	
11	0	0	0	0	509	0	
12	0	0	0	0	512	3	
13	0	0	0	0	510	3	
14	0	0	0	0	512	4	
15	0	0	0	0	510	8	
0	0	0	0	0	510	3	
1	0	0	0	0	511	3	
2	0	0	0	0	511	2	
3	0	0	0	0	510	0	
4	0	0	0	0	509	3	
5	0	0	0	0	511	3	
6	0	0	0	0	510	4	
7	0	0	0	0	512	8	
8	0	0	0	0	510	3	
9	0	0	0	0	510	3	
10	0	0	0	0	510	2	
11	0	0	0	0	510	0	
12	0	0	0	0	510	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	510	3	
1	0	0	0	0	510	3	
2	0	0	0	0	510	2	
3	0	0	0	0	509	0	
4	0	0	0	0	512	3	
5	0	0	0	0	513	3	
6	0	0	0	0	512	4	
7	0	0	0	0	512	8	
8	0	0	0	0	512	3	
9	0	0	0	0	510	3	
10	0	0	0	0	508	2	
11	0	0	0	0	514	0	
12	0	0	0	0	512	3	
13	0	0	0	0	511	3	
14	0	0	0	0	509	4	
15	0	0	0	0	510	8	
0	0	0	0	0	509	3	
1	0	0	0	0	512	3	
2	0	0	0	0	511	2	
3	0	0	0	0	512	0	
4	0	0	0	0	509	3	
5	0	0	0	0	512	3	
6	0	0	0	0	508	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	511	3	
10	0	0	0	0	510	2	
11	0	0	0	0	510	0	
12	0	0	0	0	510	3	
13	0	0	0	0	509	3	
14	0	0	0	0	510	4	
15	0	0	0	0	512	8	
0	0	0	0	0	512	3	
1	0	0	0	0	511	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	511	3	
5	0	0	0	0	510	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	509	3	
9	0	0	0	0	511	3	
10	0	0	0	0	509	2	
11	0	0	0	0	511	0	
12	0	0	0	0	512	3	
13	0	0	0	0	509	3	
14	0	0	0	0	510	4	
15	0	0	0	0	511	8	
0	0	0	0	0	511	3	
1	0	0	0	0	509	3	
2	0	0	0	0	512	2	
3	0	0	0	0	512	0	
4	0	0	0	0	511	3	
5	0	0	0	0	512	3	
6	0	0	0	0	510	4	
7	0	0	0	0	509	8	
8	0	0	0	0	510	3	
9	0	0	0	0	509	3	
10	0	0	0	0	510	2	
11	0	0	0	0	511	0	
12	0	0	0	0	512	3	
13	0	0	0	0	510	3	
14	0	0	0	0	509	4	
15	0	0	0	0	511	8	
0	0	0	0	0	512	3	
1	0	0	0	0	511	3	
2	0	0	0	0	510	2	
3	0	0	0	0	512	0	
4	0	0	0	0	512	3	
5	0	0	0	0	510	3	
6	0	0	0	0	509	4	
7	0	0	0	0	510	8	
8	0	0	0	0	510	3	
9	0	0	0	0	513	3	
10	0	0	0	0	512	2	
11	0	0	0	0	510	0	
12	0	0	0	0	511	3	
13	0	0	0	0	510	3	
14	0	0	0	0	508	4	
15	0	0	0	0	510	8	
0	0	0	0	0	513	3	
1	0	0	0	0	511	3	
2	0	0	0	0	511	2	
3	0	0	0	0	510	0	
4	0	0	0	0	511	3	
5	0	0	0	0	512	3	
6	0	0	0	0	510	4	
7	0	0	0	0	508	8	
8	0	0	0	0	511	3	
9	0	0	0	0	509	3	
10	0	0	0	0	510	2	
11	0	0	0	0	511	0	
12	0	0	0	0	510	3	
13	0	0	0	0	510	3	
14	0	0	0	0	511	4	
15	0	0	0	0	509	8	
0	0	0	0	0	512	3	
1	0	0	0	0	511	3	
2	0	0	0	0	510	2	
3	0	0	0	0	510	0	
4	0	0	0	0	511	3	
5	0	0	0	0	511	3	
6	0	0	0	0	511	4	
7	0	0	0	0	510	8	
8	0	0	0	0	509	3	
9	0	0	0	0	512	3	
10	0	0	0	0	513	2	
11	0	0	0	0	512	0	
12	0	0	0	0	513	3	
13	0	0	0	0	509	3	
14	0	0	0	0	510	4	
15	0	0	0	0	511	8	
0	0	0	0	0	510	3	
1	0	0	0	0	510	3	
2	0	0	0	0	510	2	
3	0	0	0	0	510	0	
4	0	0	0	0	512	3	
5	0	0	0	0	509	3	
6	0	0	0	0	510	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	510	3	
10	0	0	0	0	510	2	
11	0	0	0	0	511	0	
12	0	0	0	0	509	3	
13	0	0	0	0	509	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	511	3	
1	0	0	0	0	511	3	
2	0	0	0	0	510	2	
3	0	0	0	0	512	0	
4	0	0	0	0	512	3	
5	0	0	0	0	512	3	
6	0	0	0	0	512	4	
7	0	0	0	0	512	8	
8	0	0	0	0	511	3	
9	0	0	0	0	509	3	
10	0	0	0	0	508	2	
11	0	0	0	0	509	0	
12	0	0	0	0	515	3	
13	0	0	0	0	513	3	
14	0	0	0	0	509	4	
15	0	0	0	0	510	8	
0	0	0	0	0	510	3	
1	0	0	0	0	510	3	
2	0	0	0	0	510	2	
3	0	0	0	0	511	0	
4	0	0	0	0	511	3	
5	0	0	0	0	512	3	
6	0	0	0	0	512	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	508	3	
10	0	0	0	0	510	2	
11	0	0	0	0	511	0	
12	0	0	0	0	512	3	
13	0	0	0	0	511	3	
14	0	0	0	0	508	4	
15	0	0	0	0	510	8	
0	0	0	0	0	512	3	
1	0	0	0	0	512	3	
2	0	0	0	0	512	2	
3	0	0	0	0	512	0	
4	0	0	0	0	510	3	
5	0	0	0	0	512	3	
6	0	0	0	0	512	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	511	3	
10	0	0	0	0	509	2	
11	0	0	0	0	508	0	
12	0	0	0	0	511	3	
13	0	0	0	0	511	3	
14	0	0	0	0	508	4	
15	0	0	0	0	509	8	
0	0	0	0	0	511	3	
1	0	0	0	0	512	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	512	3	
5	0	0	0	0	512	3	
6	0	0	0	0	509	4	
7	0	0	0	0	511	8	
8	0	0	0	0	511	3	
9	0	0	0	0	508	3	
10	0	0	0	0	510	2	
11	0	0	0	0	511	0	
12	0	0	0	0	511	3	
13	0	0	0	0	512	3	
14	0	0	0	0	511	4	
15	0	0	0	0	510	8	
0	0	0	0	0	510	3	
1	0	0	0	0	510	3	
2	0	0	0	0	510	2	
3	0	0	0	0	512	0	
4	0	0	0	0	511	3	
5	0	0	0	0	510	3	
6	0	0	0	0	511	4	
7	0	0	0	0	509	8	
8	0	0	0	0	511	3	
9	0	0	0	0	510	3	
10	0	0	0	0	511	2	
11	0	0	0	0	509	0	
12	0	0	0	0	509	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	512	3	
1	0	0	0	0	509	3	
2	0	0	0	0	510	2	
3	0	0	0	0	513	0	
4	0	0	0	0	512	3	
5	0	0	0	0	511	3	
6	0	0	0	0	509	4	
7	0	0	0	0	511	8	
8	0	0	0	0	509	3	
9	0	0	0	0	512	3	
10	0	0	0	0	511	2	
11	0	0	0	0	511	0	
12	0	0	0	0	511	3	
13	0	0	0	0	514	3	
14	0	0	0	0	509	4	
15	0	0	0	0	509	8	
0	0	0	0	0	509	3	
1	0	0	0	0	512	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	511	3	
5	0	0	0	0	511	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	512	3	
9	0	0	0	0	511	3	
10	0	0	0	0	512	2	
11	0	0	0	0	509	0	
12	0	0	0	0	510	3	
13	0	0	0	0	508	3	
14	0	0	0	0	508	4	
15	0	0	0	0	511	8	
0	0	0	0	0	511	3	
1	0	0	0	0	510	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	511	3	
5	0	0	0	0	513	3	
6	0	0	0	0	510	4	
7	0	0	0	0	511	8	
8	0	0	0	0	511	3	
9	0	0	0	0	511	3	
10	0	0	0	0	510	2	
11	0	0	0	0	510	0	
12	0	0	0	0	511	3	
13	0	0	0	0	512	3	
14	0	0	0	0	512	4	
15	0	0	0	0	513	8	
0	0	0	0	0	510	3	
1	0	0	0	0	511	3	
2	0	0	0	0	509	2	
3	0	0	0	0	510	0	
4	0	0	0	0	510	3	
5	0	0	0	0	509	3	
6	0	0	0	0	509	4	
7	0	0	0	0	511	8	
8	0	0	0	0	511	3	
9	0	0	0	0	511	3	
10	0	0	0	0	511	2	
11	0	0	0	0	511	0	
12	0	0	0	0	508	3	
13	0	0	0	0	510	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	510	3	
1	0	0	0	0	510	3	
2	0	0	0	0	510	2	
3	0	0	0	0	511	0	
4	0	0	0	0	511	3	
5	0	0	0	0	510	3	
6	0	0	0	0	512	4	
7	0	0	0	0	512	8	
8	0	0	0	0	510	3	
9	0	0	0	0	510	3	
10	0	0	0	0	511	2	
11	0	0	0	0	510	0	
12	0	0	0	0	510	3	
13	0	0	0	0	510	3	
14	0	0	0	0	509	4	
15	0	0	0	0	510	8	
0	0	0	0	0	510	3	
1	0	0	0	0	509	3	
2	0	0	0	0	511	2	
3	0	0	0	0	512	0	
4	0	0	0	0	512	3	
5	0	0	0	0	511	3	
6	0	0	0	0	508	4	
7	0	0	0	0	510	8	
8	0	0	0	0	511	3	
9	0	0	0	0	512	3	
10	0	0	0	0	512	2	
11	0	0	0	0	512	0	
12	0	0	0	0	511	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	510	8	
0	0	0	0	0	509	3	
1	0	0	0	0	509	3	
2	0	0	0	0	510	2	
3	0	0	0	0	510	0	
4	0	0	0	0	510	3	
5	0	0	0	0	511	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	511	3	
9	0	0	0	0	512	3	
10	0	0	0	0	510	2	
11	0	0	0	0	512	0	
12	0	0	0	0	510	3	
13	0	0	0	0	511	3	
14	0	0	0	0	513	4	
15	0	0	0	0	511	8	
0	0	0	0	0	512	3	
1	0	0	0	0	511	3	
2	0	0	0	0	512	2	
3	0	0	0	0	511	0	
4	0	0	0	0	510	3	
5	0	0	0	0	511	3	
6	0	0	0	0	511	4	
7	0	0	0	0	513	8	
8	0	0	0	0	510	3	
9	0	0	0	0	511	3	
10	0	0	0	0	509	2	
11	0	0	0	0	508	0	
12	0	0	0	0	509	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	508	3	
1	0	0	0	0	510	3	
2	0	0	0	0	508	2	
3	0	0	0	0	512	0	
4	0	0	0	0	513	3	
5	0	0	0	0	511	3	
6	0	0	0	0	511	4	
7	0	0	0	0	512	8	
8	0	0	0	0	510	3	
9	0	0	0	0	508	3	
10	0	0	0	0	511	2	
11	0	0	0	0	510	0	
12	0	0	0	0	512	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	511	3	
1	0	0	0	0	511	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	511	3	
5	0	0	0	0	509	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	508	3	
9	0	0	0	0	511	3	
10	0	0	0	0	512	2	
11	0	0	0	0	512	0	
12	0	0	0	0	510	3	
13	0	0	0	0	509	3	
14	0	0	0	0	511	4	
15	0	0	0	0	512	8	
0	0	0	0	0	511	3	
1	0	0	0	0	512	3	
2	0	0	0	0	510	2	
3	0	0	0	0	512	0	
4	0	0	0	0	510	3	
5	0	0	0	0	511	3	
6	0	0	0	0	510	4	
7	0	0	0	0	512	8	
8	0	0	0	0	511	3	
9	0	0	0	0	509	3	
10	0	0	0	0	509	2	
11	0	0	0	0	511	0	
12	0	0	0	0	511	3	
13	0	0	0	0	512	3	
14	0	0	0	0	512	4	
15	0	0	0	0	511	8	
0	0	0	0	0	508	3	
1	0	0	0	0	509	3	
2	0	0	0	0	512	2	
3	0	0	0	0	511	0	
4	0	0	0	0	509	3	
5	0	0	0	0	512	3	
6	0	0	0	0	513	4	
7	0	0	0	0	509	8	
8	0	0	0	0	509	3	
9	0	0	0	0	511	3	
10	0	0	0	0	510	2	
11	0	0	0	0	512	0	
12	0	0	0	0	508	3	
13	0	0	0	0	512	3	
14	0	0	0	0	511	4	
15	0	0	0	0	513	8	
0	0	0	0	0	510	3	
1	0	0	0	0	509	3	
2	0	0	0	0	511	2	
3	0	0	0	0	512	0	
4	0	0	0	0	511	3	
5	0	0	0	0	512	3	
6	0	0	0	0	510	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	511	3	
10	0	0	0	0	511	2	
11	0	0	0	0	512	0	
12	0	0	0	0	511	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	508	8	
0	0	0	0	0	511	3	
1	0	0	0	0	513	3	
2	0	0	0	0	512	2	
3	0	0	0	0	511	0	
4	0	0	0	0	510	3	
5	0	0	0	0	508	3	
6	0	0	0	0	512	4	
7	0	0	0	0	511	8	
8	0	0	0	0	510	3	
9	0	0	0	0	511	3	
10	0	0	0	0	510	2	
11	0	0	0	0	511	0	
12	0	0	0	0	511	3	
13	0	0	0	0	509	3	
14	0	0	0	0	510	4	
15	0	0	0	0	510	8	
0	0	0	0	0	511	3	
1	0	0	0	0	511	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	510	3	
5	0	0	0	0	511	3	
6	0	0	0	0	512	4	
7	0	0	0	0	512	8	
8	0	0	0	0	512	3	
9	0	0	0	0	512	3	
10	0	0	0	0	511	2	
11	0	0	0	0	512	0	
12	0	0	0	0	510	3	
13	0	0	0	0	512	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	510	3	
1	0	0	0	0	509	3	
2	0	0	0	0	510	2	
3	0	0	0	0	511	0	
4	0	0	0	0	510	3	
5	0	0	0	0	512	3	
6	0	0	0	0	510	4	
7	0	0	0	0	512	8	
8	0	0	0	0	512	3	
9	0	0	0	0	508	3	
10	0	0	0	0	511	2	
11	0	0	0	0	511	0	
12	0	0	0	0	510	3	
13	0	0	0	0	509	3	
14	0	0	0	0	509	4	
15	0	0	0	0	510	8	
0	0	0	0	0	511	3	
1	0	0	0	0	513	3	
2	0	0	0	0	511	2	
3	0	0	0	0	512	0	
4	0	0	0	0	510	3	
5	0	0	0	0	511	3	
6	0	0	0	0	509	4	
7	0	0	0	0	512	8	
8	0	0	0	0	511	3	
9	0	0	0	0	510	3	
10	0	0	0	0	511	2	
11	0	0	0	0	510	0	
12	0	0	0	0	512	3	
13	0	0	0	0	513	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	510	3	
1	0	0	0	0	510	3	
2	0	0	0	0	511	2	
3	0	0	0	0	509	0	
4	0	0	0	0	510	3	
5	0	0	0	0	510	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	511	3	
9	0	0	0	0	509	3	
10	0	0	0	0	510	2	
11	0	0	0	0	508	0	
12	0	0	0	0	510	3	
13	0	0	0	0	511	3	
14	0	0	0	0	509	4	
15	0	0	0	0	514	8	
0	0	0	0	0	513	3	
1	0	0	0	0	511	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	512	3	
5	0	0	0	0	509	3	
6	0	0	0	0	509	4	
7	0	0	0	0	509	8	
8	0	0	0	0	511	3	
9	0	0	0	0	511	3	
10	0	0	0	0	511	2	
11	0	0	0	0	512	0	
12	0	0	0	0	513	3	
13	0	0	0	0	510	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	508	3	
1	0	0	0	0	511	3	
2	0	0	0	0	512	2	
3	0	0	0	0	510	0	
4	0	0	0	0	511	3	
5	0	0	0	0	510	3	
6	0	0	0	0	510	4	
7	0	0	0	0	509	8	
8	0	0	0	0	511	3	
9	0	0	0	0	511	3	
10	0	0	0	0	512	2	
11	0	0	0	0	513	0	
12	0	0	0	0	512	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	510	3	
1	0	0	0	0	510	3	
2	0	0	0	0	510	2	
3	0	0	0	0	508	0	
4	0	0	0	0	509	3	
5	0	0	0	0	510	3	
6	0	0	0	0	510	4	
7	0	0	0	0	510	8	
8	0	0	0	0	513	3	
9	0	0	0	0	509	3	
10	0	0	0	0	511	2	
11	0	0	0	0	512	0	
12	0	0	0	0	510	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	512	8	
0	0	0	0	0	511	3	
1	0	0	0	0	509	3	
2	0	0	0	0	511	2	
3	0	0	0	0	512	0	
4	0	0	0	0	512	3	
5	0	0	0	0	511	3	
6	0	0	0	0	511	4	
7	0	0	0	0	511	8	
8	0	0	0	0	512	3	
9	0	0	0	0	511	3	
10	0	0	0	0	510	2	
11	0	0	0	0	506	0	
12	0	0	0	0	510	3	
13	0	0	0	0	512	3	
14	0	0	0	0	512	4	
15	0	0	0	0	513	8	
0	0	0	0	0	509	3	
1	0	0	0	0	510	3	
2	0	0	0	0	510	2	
3	0	0	0	0	512	0	
4	0	0	0	0	509	3	
5	0	0	0	0	510	3	
6	0	0	0	0	511	4	
7	0	0	0	0	510	8	
8	0	0	0	0	511	3	
9	0	0	0	0	510	3	
10	0	0	0	0	511	2	
11	0	0	0	0	510	0	
12	0	0	0	0	511	3	
13	0	0	0	0	509	3	
14	0	0	0	0	512	4	
15	0	0	0	0	516	8	
0	0	0	0	0	511	3	
1	0	0	0	0	511	3	
2	0	0	0	0	511	2	
3	0	0	0	0	510	0	
4	0	0	0	0	511	3	
5	0	0	0	0	511	3	
6	0	0	0	0	508	4	
7	0	0	0	0	512	8	
8	0	0	0	0	510	3	
9	0	0	0	0	510	3	
10	0	0	0	0	512	2	
11	0	0	0	0	511	0	
12	0	0	0	0	506	3	
13	0	0	0	0	508	3	
14	0	0	0	0	513	4	
15	0	0	0	0	511	8	
0	0	0	0	0	509	3	
1	0	0	0	0	509	3	
2	0	0	0	0	511	2	
3	0	0	0	0	508	0	
4	0	0	0	0	508	3	
5	0	0	0	0	511	3	
6	0	0	0	0	510	4	
7	0	0	0	0	511	8	
8	0	0	0	0	512	3	
9	0	0	0	0	510	3	
10	0	0	0	0	510	2	
11	0	0	0	0	511	0	
12	0	0	0	0	511	3	
13	0	0	0	0	511	3	
14	0	0	0	0	513	4	
15	0	0	0	0	510	8	
0	0	0	0	0	510	3	
1	0	0	0	0	511	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	510	3	
5	0	0	0	0	510	3	
6	0	0	0	0	515	4	
7	0	0	0	0	512	8	
8	0	0	0	0	511	3	
9	0	0	0	0	510	3	
10	0	0	0	0	508	2	
11	0	0	0	0	511	0	
12	0	0	0	0	512	3	
13	0	0	0	0	511	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	510	3	
1	0	0	0	0	511	3	
2	0	0	0	0	509	2	
3	0	0	0	0	512	0	
4	0	0	0	0	510	3	
5	0	0	0	0	511	3	
6	0	0	0	0	510	4	
7	0	0	0	0	512	8	
8	0	0	0	0	509	3	
9	0	0	0	0	508	3	
10	0	0	0	0	509	2	
11	0	0	0	0	511	0	
12	0	0	0	0	511	3	
13	0	0	0	0	512	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	511	3	
1	0	0	0	0	512	3	
2	0	0	0	0	511	2	
3	0	0	0	0	511	0	
4	0	0	0	0	512	3	
5	0	0	0	0	511	3	
6	0	0	0	0	510	4	
7	0	0	0	0	512	8	
8	0	0	0	0	512	3	
9	0	0	0	0	511	3	
10	0	0	0	0	511	2	
11	0	0	0	0	509	0	
12	0	0	0	0	512	3	
13	0	0	0	0	510	3	
14	0	0	0	0	511	4	
15	0	0	0	0	511	8	
0	0	0	0	0	508	3	
1	0	0	0	0	510	3	
2	0	0	0	0	511	2	
